ATTRIBUTE_ADDGroup	filename	MS_482	MS_513	MS_1040	MS_786	MS_1945	MS_1595	MS_1496	MS_4153	MS_6091	MS_2871	MS_1053	MS_5008	MS_475	MS_4871	MS_9453	MS_5865	MS_8665	MS_6023	MS_7675	MS_9086	MS_5929	MS_9203	MS_9522	MS_6098	MS_7969	MS_9850	MS_8453	MS_5898	MS_8942	MS_9357	MS_5940	MS_8145	MS_8680	MS_8430	MS_8604	MS_6227	MS_7729	MS_9099	MS_7031	MS_9439	MS_9753	MS_6327	MS_8388	MS_8927	MS_6828	MS_9383	MS_8429	MS_8640	MS_5531	MS_7295	MS_8016	MS_8880
-	compound	Tyramine-C2:0	Putrescine-C6:0	Tyramine-C3:0	Cadaverine-C6:0	Leucine-C4:0	GABA-C6:0	Tyramine-C4:0	2-phenethylamine-C6:0	Amylamine-C9:0	Tyramine-C6:0	Tyrosine-C4:0	Leucine-C9:0	Histidine-C9:4	Putrescine-C14:0	Amylamine-C16:0	Putrescine-C16:0	2-phenethylamine-C14:0	Cadaverine-C16:0	Leucine-C14:0	2-phenethylamine-C15:0	Histamine-C16:0	Amylamine-C18:2	Amylamine-C18:1	Putrescine-C18:1	Alanine/Sarcosine-C18:1	Amylamine-C18:0	Valine-C16:0	Glutamic acid-C14:0	2-phenethylamine-C16:1	2-phenethylamine-C16:0	Spermidine-C16:0	Leucine-C16:1	Leucine-C16:0	Tyramine-C16:0	Valine-C18:1	Glutamic acid-C16:1	2-phenethylamine-C18:2	2-phenethylamine-C18:2	Glutamic acid-C16:0	2-phenethylamine-C18:1	2-phenethylamine-C18:0	Spermidine-C18:1	Leucine-C18:2	Leucine-C18:1	Glutamic acid-C17:1	Leucine-C18:0	Tyramine-C18:1	Phenylalanine-C16:0	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:0	Phenylalanine-C18:1
-	p-value	1.06E-07	2.06E-03	1.01E-04	0.090006289	2.08E-05	0.00282311	1.13E-05	5.86E-20	3.35E-14	5.17E-05	4.74E-03	1.34E-03	7.93E-05	0.00021938	8.58E-29	6.49E-15	7.55E-21	9.92E-14	2.50E-06	2.87E-10	2.82E-10	1.51E-09	1.03E-41	1.23E-12	7.48E-05	5.19E-10	1.64E-05	3.86E-05	1.04E-13	2.21E-32	1.61E-10	1.46E-15	1.64E-11	8.47E-11	1.15E-10	7.11E-16	3.00E-11	5.57E-05	1.47E-12	3.26E-40	9.02E-21	1.96E-09	3.48E-04	7.08E-08	2.95E-05	1.75E-01	3.49E-13	5.85E-06	5.88E-06	2.72E-28	1.88E-06	4.07E-06
early	Plate14_64964_Soil_BD4_01_27881	0	0	6.6291738	0	3.830459	13.390041	7.005355	0	0	3.5313177	30.592554	0	0	0	0	0	4.0176916	0	0	0	0	0	0	0	3.9982486	0	3.5136595	3.3121586	0	0	0	0	2.899249	0	0	0	0	3.0305016	50.091785	0	0	0	0	0	19.71626	0	0	0	0	4.1875095	43.120773	0
early	Plate13_54508_Soil_GF8_01_27548	3.5644026	0	10.5875025	0	6.1035132	14.532707	11.625635	0	10.5489235	0	13.000095	0	5.669525	0	5.7916145	0	0	0	3.214955	0	0	3.220231	0	0	17.373981	19.954956	4.926231	3.9437885	0	0	4.3270645	0	0	0	0	0	0	4.709959	82.21031	0	2.7565756	0	3.714313	6.3752747	6.5688057	2.5040588	0	0	0	3.406285	96.83374	3.924534
early	Plate16_55008_Soil_GH3_01_28315	0	0	4.990838	0	0	4.7655106	0	0	0	0	10.572479	0	1.2777307	0	0	0	0	0	0	0	0	0	0	0	1.5691614	0	0	0	0	0	0	0	0	0	0	0	0	0	9.050486	0	0	0	0	2.0345106	0	1.3119693	0	0	0	0	5.289016	0
early	Plate15_61654_Soil_BD3_01_28135	0	0	0	0	0	0	0	0	0	0	13.0799675	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7694929	0	2.6085393	0	0	0	0	0	0	0	0	0	0	0	4.1711535	0	0	0	0	0	0	0	0	0	0	0	5.269043	0
early	Plate17_55208_Soil_BB1_01_28360	3.977394	0	4.454031	0	0	19.134155	0	0	0	0	12.151918	2.8695164	0	0	0	0	0	0	0	0	0	0	0	0	2.2993283	0	1.2950363	0	6.7751694	0	0	0	0	0	0	0	0	0	11.525644	0	0	0	0	1.2777395	4.831444	0	0	0	0	0	11.610303	0
early	Plate16_64208_Soil_GD2_01_28257	0	0	4.4900875	0	3.3275976	0	0	0	0	2.7551994	8.422128	0	0	0	0	0	0	0	0	0	0	0	0	0	1.557076	0	0	8.029249	0	0	0	0	0	0	0	0	0	1.8337531	0	0	0	0	0	0	0	1.3462691	0	0	0	0	4.9430714	0
early	Plate12_64102_Soil_GH5_01_28057	0	0	5.5236506	0	5.296853	18.824976	0	0	0	0	21.252542	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8458223	3.7783613	0	14.025373	0	0	2.0269694	0	0	0	0	0	0	0	3.8484812	0	0	0	0	2.5028758	8.742287	2.203125	0	0	0	0	25.176533	0
early	Plate12_55532_Soil_GF6_01_28031	0	0	5.746933	3.9972754	4.186059	9.0567875	8.789765	0	0	0	21.439037	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4556	5.9892426	0	3.6093593	0	0	0	0	0	0	0	0	0	0	47.554176	0	0	3.7208998	0	2.2584534	3.6634655	0	0	0	0	0	32.879807	0
early	Plate14_65146_Soil_BG8_01_27929	0	0	4.928008	0	6.0800076	20.712683	9.380769	0	0	5.068783	17.826624	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3321	0	0	41.91461	0	0	0	0	0	0	0	0	0	5.323738	12.873943	0	0	0	3.24645	0	7.660989	2.8824034	0	5.8144007	0	0	59.948936	0
early	Plate12_60446_Soil_GD6_01_28004	3.3781004	0	3.7089157	0	4.117992	10.024307	0	0	0	3.6750884	20.37516	1.9572506	0	0	0	0	0	0	0	0	0	0	0	0	3.6222332	2.3026228	2.392216	0	0	0	3.124535	0	0	0	0	3.4377098	3.6382709	0	25.88765	0	0	3.43166	0	3.1478577	0	0	0	0	0	0	35.01592	0
early	Plate12_61956_Soil_GD5_01_28003	0	0	3.4851265	0	0	28.288567	6.0394897	0	0	0	6.5228076	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8909106	3.0684662	3.660294	0	0	0	0	0	0	0	0	0	0	0	26.322178	0	0	0	0	0	0	0	0	0	0	0	15.205265	2.3364148
early	Plate12_60444_Soil_GF1_01_28027	0	0	0	0	0	5.239196	3.5475075	0	0	0	23.131649	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44432	0	0	0	0	0	0	0	0	0	0	0	0	6.2130213	20.27381	0	0	0	0	0	0	0	0	0	0	0	10.575445	0
early	Plate12_61922_Soil_GE2_01_28014	0	0	0	0	3.7879944	3.99925	5.0208616	0	0	0	8.02487	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7434235	7.3471975	1.4995384	0	0	0	0	0	0	0	0	0	0	2.374649	33.624622	0	0	0	0	6.0021853	2.3961294	0	0	0	0	0	4.2385635	0
early	Plate12_55593_Soil_GD2_01_28000	0	0	3.7232456	3.551033	0	8.265396	3.222925	0	0	3.3622148	8.740158	3.5303044	0	0	0	0	0	0	0	0	0	0	0	0	2.828125	6.254696	0	0	0	0	0	0	0	0	0	0	0	0	11.063433	0	0	2.9751735	0	2.1063151	5.295905	1.6099801	0	0	0	0	16.750908	0
early	Plate12_55548_Soil_GG7_01_28047	0	0	6.7971396	0	3.8399963	5.540141	7.1744046	0	0	0	20.10826	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7469826	0	2.0220904	3.764	0	0	0	0	0	0	0	0	0	0	25.700575	0	0	0	0	1.6075594	3.469215	0	0	0	0	0	44.201572	0
early	Plate12_61940_Soil_GC10_01_27995	4.5467668	0	0	0	0	14.572171	12.730715	0	0	0	19.343132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8715053	0	0	0	0	0	0	0	0	0	0	0	2.6208458	22.59173	0	0	0	0	3.6080225	0	0	0	0	0	0	38.495163	0
early	Plate12_55534_Soil_GF7_01_28033	0	0	0	0	0	59.99804	3.9118767	0	0	0	28.202438	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1641903	6.758551	2.702682	0	0	0	0	0	0	0	0	0	0	2.7692099	22.138054	0	0	0	2.9232044	0	0	1.2702627	0	0	0	0	16.04952	0
early	Plate15_61272_Soil_BH8_01_28198	0	0	7.2746587	0	0	3.9623785	3.6421077	0	0	0	4.4509563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.798286	0	0	0	0	0	0	0	0	0	0	0	4.0692644	0
early	Plate12_60380_Soil_GF4_01_28029	0	0	0	0	0	9.895836	6.2033978	0	0	0	20.127417	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9455462	1.5962992	0	0	0	0	0	0	0	0	0	0	0	0	30.997147	0	0	0	0	0	5.3162766	0	0	0	0	0	19.7737	0
early	Plate14_63670_Soil_BG3_01_27922	3.431651	0	6.200717	0	5.356227	20.42371	5.451027	0	0	0	59.872192	0	0	0	2.2494278	0	0	4.777334	0	0	0	0	0	0	3.9871674	3.9007874	0	54.86014	0	2.8956838	0	0	0	3.9853048	0	0	0	60.7847	4.605274	0	0	0	0	2.9864788	22.254038	0	0	0	0	3.43287	59.24328	3.6932945
early	Plate12_64750_Soil_GE10_01_28023	3.4163876	0	6.638336	0	9.192362	33.690964	5.0243745	3.5786998	0	0	36.68417	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0870333	2.1945095	2.9325914	36.429436	0	0	0	0	0	0	0	0	0	1.7738569	9.545311	0	0	0	0	0	6.054078	0	0	0	0	3.40559	52.930275	0
early	Plate12_61834_Soil_GE8_01_28021	0	0	0	0	0	7.575594	0	0	0	0	18.545961	0	0	0	0	0	0	0	4.7553616	0	0	0	0	0	6.2418957	4.087436	3.6854982	0	0	0	0	0	0	0	0	0	0	4.135715	26.004696	0	0	0	0	0	4.122348	0	0	0	0	3.612547	15.454478	0
early	Plate15_45740_Soil_BG3_01_28177	4.153084	0	0	3.114531	4.681058	6.499174	4.772229	0	0	0	29.62035	0	0	0	0	0	0	0	3.3146718	0	0	0	0	0	2.7063236	0	0	0	0	0	0	0	0	0	0	0	0	2.8894	10.09013	0	0	0	0	0	4.932421	0	0	0	0	3.532505	7.4633417	0
early	Plate15_61292_Soil_BA10_01_28101	0	0	0	0	0	4.435563	0	0	0	0	10.031512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14896	0	0	0	0	0	0	0	0	0	0	3.3915205	5.06752	0
early	Plate12_60480_Soil_GE11_01_28024	0	0	22.735413	0	4.755337	10.622047	6.489995	0	0	4.9760494	35.852085	0	0	0	10.102491	0	0	0	0	0	0	0	1.7063131	0	4.499751	3.5609055	1.7963047	0	0	0	3.3116984	0	0	0	0	0	0	1.6167865	16.781717	0	0	0	0	0	0	0	0	0	0	0	9.279657	0
early	Plate15_45706_Soil_BG4_01_28178	0	0	3.9746103	0	3.8799767	4.023346	7.789167	0	0	0	15.742251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.563015	0	0	0	0	0	0	2.0523033	0	0	0	0	8.471395	0
early	Plate12_64370_Soil_GF8_01_28034	2.4011993	0	0	0	0	13.360904	0	0	0	0	14.446926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9828315	0	0	0	0	0	3.6362715	1.4965134	0	0	0	0	0	9.230546	0	0	0	0	3.357668	3.6013885	0	0	0	0	0	14.055191	0
early	Plate15_65180_Soil_BH10_01_28202	0	0	3.9328344	0	4.942672	13.861149	0	0	0	0	28.538456	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1312435	0	0	24.448795	3.02104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8864212	0	0	0	0	0	0	6.3064194	0
early	Plate15_45720_Soil_BA4_01_28094	0	0	0	0	3.487875	16.425953	3.6825538	0	0	0	33.40734	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4427903	0	0	0	0	0	0	0	0	0	0	0	0	9.09718	37.378742	0	0	0	0	0	0	2.1839619	0	0	0	0	21.37955	0
early	Plate12_64764_Soil_GC7_01_27992	0	0	0	0	4.0799303	5.508755	5.213752	0	0	0	28.497723	0	0	0	0	0	0	0	0	0	0	0	0	0	9.082544	2.373754	0	14.140236	0	0	0	0	0	0	0	0	0	5.5757833	8.670863	0	0	0	2.1418009	3.5656662	10.4191885	2.749381	0	1.9065921	0	4.2724376	40.888435	0
early	Plate12_25436_Soil_GB4_01_27975	0	0	0	0	0	0	0	0	0	0	5.357992	0	0	0	0	0	0	0	4.2474523	0	0	0	0	0	2.1808848	4.442639	1.7249846	0	0	0	0	0	0	0	0	0	0	0	73.83691	0	0	0	0	0	7.473065	0	0	0	0	0	18.728626	0
early	Plate15_63684_Soil_BE1_01_28147	0	0	5.195337	0	0	8.667712	8.108725	0	0	0	15.26674	0	0	0	0	0	3.3193445	0	0	0	0	0	3.4150543	0	5.211435	0	0	48.097008	0	2.1749015	0	0	0	0	0	0	0	2.086206	6.1226015	0	0	0	0	4.197548	10.923781	1.3040943	0	0	0	0	27.934326	1.8875971
early	Plate14_60698_Soil_BF10_01_27916	0	0	7.484801	3.7431285	3.58374	11.115642	3.3299508	0	0	0	24.007116	4.271451	0	0	0	0	0	0	0	0	0	0	0	0	4.0176916	3.258356	0	0	0	0	3.6197162	0	0	0	0	0	0	0	46.20548	0	0	0	0	3.6696196	4.4478006	3.5909843	0	0	0	4.0119767	39.657803	0
early	Plate12_60500_Soil_GB3_01_27974	0	0	10.459979	0	4.54928	29.401646	14.9133	0	0	0	43.432987	0	0	0	0	0	0	0	3.2853556	0	0	0	0	0	0	5.336277	2.434051	0	0	0	0	0	0	0	0	0	0	0	15.929499	0	0	3.4334664	0	5.178348	6.8352523	0	0	0	0	0	22.689365	0
early	Plate11_25832_Soil_GH9_01_27700	0	0	5.4050198	0	5.0832024	11.212154	8.189522	0	0	4.1286716	24.64727	4.5857477	0	0	2.7500453	0	0	0	0	0	0	0	0	0	8.806685	11.3622265	0	0	0	0	0	0	0	0	3.4358683	0	3.8789105	5.4406176	23.378214	0	0	0	0	3.881625	11.7818575	1.9416451	0	0	0	4.8157825	37.325005	3.358612
early	Plate12_61870_Soil_GG1_01_28040	0	0	0	0	3.3632803	27.159914	6.7179365	0	0	0	34.79654	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5895982	3.345776	2.1349382	0	0	0	0	0	0	0	0	0	3.9097888	0	31.012657	0	0	3.184986	0	0	8.24654	2.6880827	0	0	0	0	19.819786	0
early	Plate14_61114_Soil_BG2_01_27921	0	0	6.6331096	0	8.222646	10.220912	3.2896602	0	0	0	21.507938	0	3.266362	0	7.997404	0	0	0	4.3562374	0	0	0	7.3458266	0	11.102853	9.045959	1.9810753	0	0	2.084712	0	0	0	0	0	7.7651906	0	3.0979314	47.506123	0	0	0	0	0	0	1.5317631	0	0	8.075928	58.795826	23.446198	0
early	Plate12_64390_Soil_GC1_01_27986	0	0	0	0	0	6.1059113	0	0	0	0	16.627335	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338707	0	0	0	0	0	0	0	0	0	0	0	0	0	15.022057	0	0	0	0	2.015523	0	0	0	0	0	0	9.075788	0
early	Plate12_64606_Soil_GB7_01_27979	0	0	6.968734	0	3.599325	3.3876	0	0	0	0	18.83243	0	0	0	2.9327536	0	0	0	0	0	0	0	0	0	4.261773	2.6972618	0	15.604246	0	0	0	0	0	0	0	0	0	0	14.311229	0	0	0	0	0	3.6974301	0	0	0	0	0	97.832985	0
early	Plate16_65160_Soil_GA4_01_28216	0	0	4.5199814	0	3.8871324	14.210605	4.1230936	0	0	0	18.488733	2.2620296	0	0	0	0	0	0	0	0	0	0	0	0	3.4461386	0	0	0	0	0	0	0	0	0	0	0	0	0	19.587734	0	0	0	0	0	3.0724616	0	0	0	0	0	11.288928	0
early	Plate12_60482_Soil_GB1_01_27972	0	0	3.6151578	0	18.031235	7.7013283	8.266201	0	0	0	12.132145	0	0	0	0	0	0	0	3.2642937	0	3.1402311	0	0	0	3.2302508	1.7424316	0	0	0	0	0	0	0	0	0	0	0	0	17.777185	0	0	0	0	3.2170658	5.262123	1.5773392	0	0	0	0	23.074696	0
early	Plate12_60536_Soil_GB11_01_27983	3.3381886	0	11.922888	0	10.010363	20.643358	9.750869	0	0	0	36.20729	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7492743	0	0	0	0	0	0	0	0	0	0	0	3.1437109	1.5671992	23.438887	0	0	0	0	2.011603	0	0	0	0	0	0	22.036366	0
early	Plate12_43848_Soil_GB2_01_27973	4.219501	0	0	0	3.7533379	30.169918	3.4249208	0	0	0	50.777958	0	0	0	0	0	0	0	0	0	0	0	0	0	8.976561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.083416	0	0	6.8482585	0	0	0
early	Plate17_61904_Soil_BB11_01_28372	0	0	4.1681614	0	4.1124735	9.799011	3.551015	0	0	3.4115367	44.156654	3.0305243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.702338	0	0	0	0	0	0	0	0	0	0	0	5.513985	0
early	Plate12_25238_Soil_GC11_01_27996	0	0	0	0	5.518491	11.424146	5.21514	0	0	0	17.144636	3.8405428	0	0	6.2378235	0	0	0	0	0	0	0	0	0	3.81105	3.1042356	2.2575457	0	0	0	2.6965892	0	0	0	0	0	0	0	26.145504	0	0	0	0	0	3.3732147	0	0	0	2.2907767	0	8.796711	0
early	Plate12_64800_Soil_GC3_01_27988	3.2476015	0	0	0	3.637321	6.1487675	0	0	0	0	12.863098	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4432344	5.612631	0	28.825966	0	0	0	0	0	2.8952563	0	0	0	9.38115	5.8311696	0	0	0	0	3.90625	10.929907	1.920815	0	2.047326	0	0	29.754555	0
early	Plate12_55570_Soil_GB9_01_27981	0	0	4.0020666	0	0	10.027809	0	0	0	0	12.207417	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3889313	1.796092	0	0	0	0	3.124988	0	0	0	0	0	0	2.8695474	33.504555	0	0	0	0	2.3151855	4.364785	0	0	0	0	0	15.542305	0
early	Plate12_55576_Soil_GC9_01_27994	2.9934578	0	0	0	3.325261	17.267132	4.011997	0	0	0	8.890457	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1034822	2.3695135	0	0	0	0	0	0	0	0	0	0	0	2.6313996	21.690374	0	0	0	0	1.2149527	0	2.1126623	0	0	0	3.341735	27.21258	0
early	Plate12_64138_Soil_GG4_01_28043	0	0	6.489995	0	3.9536018	8.967647	3.2818305	0	0	0	15.797909	0	0	0	2.2532916	0	0	0	0	0	0	0	0	0	3.27396	1.5860653	0	10.272873	0	0	0	0	0	0	0	0	0	1.8081579	3.2338157	0	0	0	0	0	7.01045	0	0	0	0	0	26.45294	1.5579531
early	Plate11_43834_Soil_GH2_01_27691	0	0	10.574193	0	7.716723	39.18436	7.8052087	0	0	4.94025	65.78993	3.733841	0	0	2.361895	0	0	0	6.357406	0	0	0	0	0	6.06945	18.163	2.6278038	0	3.3146718	0	0	0	0	0	0	0	0	14.697023	45.879166	0	0	0	3.585281	10.105519	17.583414	0	0	0	4.7621636	5.6303954	31.214882	0
early	Plate14_64210_Soil_BD10_01_27888	0	0	7.5049467	3.6779256	5.0120163	8.706655	3.3926625	0	0	0	5.520443	3.1718957	0	0	2.1553106	0	0	0	0	0	0	0	0	0	3.5534303	0	1.8847046	44.29331	0	0	0	0	0	0	0	0	0	3.267883	5.4337263	0	0	0	0	0	3.716576	1.4490051	0	0	0	0	32.362373	0
early	Plate14_64188_Soil_BC10_01_27874	3.3640664	0	8.6479435	0	12.467997	36.807373	5.6065483	0	0	4.1301193	29.428495	0	0	0	0	0	0	0	0	0	0	0	0	0	12.538029	3.6717281	2.467249	5.609619	0	0	0	0	3.1869488	0	0	3.5457752	0	0	61.098534	0	0	0	2.3087525	0	4.409996	0	0	3.7091088	0	3.2896602	20.107826	0
early	Plate17_60370_Soil_BC7_01_28382	3.1377459	0	0	0	0	3.3789878	0	0	0	0	8.369366	1.6093521	0	0	0	0	0	0	0	0	0	0	0	0	1.9416897	0	0	0	0	0	0	0	0	0	0	0	0	2.5462222	7.442545	0	0	2.5626361	0	2.1239948	0	0	0	0	0	0	5.2939854	0
early	Plate10_25452_Soil_BD5_01_27754	0	0	11.405125	3.487818	5.0576077	18.700142	4.885196	0	0	3.2498882	48.578056	4.7915497	4.107462	0	0	0	0	0	0	0	0	0	0	0	5.023267	3.7847843	0	0	0	0	0	0	3.4792285	0	0	3.2711349	0	14.265936	66.69267	0	0	0	0	6.372158	30.417942	0	0	0	0	4.2524815	38.7919	4.2023034
early	Plate18_64082_Soil_GB8_01_28522	0	0	0	0	0	0	0	0	0	0	6.9113183	0	0	0	0	0	0	0	3.1027572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6433525	0	0	0	0	0	0	0	0	0	0	0	0	0
early	Plate18_64100_Soil_GC8_01_28536	0	0	2.851748	0	0	0	0	0	0	0	2.91784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1845341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
early	Plate18_55512_Soil_GC2_01_28529	0	0	0	0	0	3.083324	0	0	0	0	1.3323236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13678	0	0	0	0	0	0	0	0	0	0	0	0	0
early	Plate18_62028_Soil_GB9_01_28523	0	0	0	0	0	0	0	0	0	0	3.4791875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1040258	0	0	0	0	0	0	0	0	0	0	0	0	0
early	Plate10_25256_Soil_BG1_01_27793	0	0	3.3299508	0	4.389597	5.8567095	0	0	0	2.8763924	6.537195	0	0	0	0	0	0	0	0	0	0	3.5752215	0	0	5.2466164	6.6455994	0	0	0	0	0	0	0	0	0	0	0	0	23.212887	1.9000716	0	0	0	3.4112692	3.4183502	0	0	0	0	0	41.30209	0
early	Plate18_55404_Soil_GB2_01_28515	0	0	3.0706596	0	0	0	0	0	0	0	4.5691214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.018671	0	0	0	0	0	0	0	0	0	0	0	1.6249483	0
early	Plate10_64388_Soil_Rerun_BE5_01_27770	0	0	3.8596344	0	6.208397	15.832831	7.9617567	3.4743252	0	3.5350084	53.65844	3.4716682	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3349524	3.8700523	3.91892	0	0	0	0	0	0	0	0	0	0	23.477903	2.0933533	0	0	0	1.7730317	8.256537	2.4167004	0	0	0	0	16.034342	0
early	Plate10_64586_Soil_BF2_01_27780	0	0	13.41438	0	3.4195948	15.399706	9.066189	0	0	3.579605	14.802173	0	0	0	0	0	0	0	0	0	0	3.1160557	0	0	9.5864725	10.259747	0	80.26407	0	0	0	0	0	0	0	3.43465	0	10.853401	18.147215	0	0	0	0	0	8.448385	2.733407	3.9949942	0	0	0	89.53057	3.632246
early	Plate18_55442_Soil_GA2_01_28500	0	0	0	0	0	8.225075	3.6534767	0	0	0	4.798277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5759163	0	0	0	0	0	0	0	0	0	0	0	2.5962775	0
early	Plate10_64766_Soil_BE10_01_27775	0	0	4.242943	0	4.525853	22.534527	6.0224	0	0	0	40.251255	4.094802	0	0	0	0	0	0	3.4244347	0	3.8083463	0	0	0	6.227491	5.9540024	0	40.468193	0	0	3.5299659	0	0	0	0	0	0	0	13.544093	0	0	0	0	17.555185	15.242175	3.1425424	0	3.8733606	4.184437	0	54.197018	4.9150305
early	Plate17_61942_Soil_BH2_01_28450	0	0	0	0	0	5.173664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4776278	0	0	2.8736436	0	0	0	0	0	0	0	0	1.5321529	0	0	0	0	0	0	0	0	0	0	0	0	1.8416977	0
early	Plate18_55426_Soil_GA1_01_28499	0	0	4.1295853	0	3.2418437	3.628304	5.3223076	0	0	0	11.575059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8759813	0	0	0	0	0	0	0	0	0	0	0	2.3926992	0
early	Plate10_43654_Soil_BD7_01_27757	0	0	3.896751	0	0	13.283983	14.2946615	0	0	3.5757818	90.41396	4.865059	0	0	0	0	0	0	4.2739997	4.2519836	0	0	0	0	4.8568	0	3.3452897	0	0	0	0	0	0	0	0	5.190239	0	0	0	0	0	0	0	0	0	0	0	0	3.7600327	5.05075	0	0
early	Plate17_55478_Soil_BE2_01_28405	0	0	0	0	0	13.034426	0	0	0	0	5.57345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.046773	0	0	3.660047	0	1.5051255	0	0	0	0	0	0	0	0
early	Plate14_60878_Soil_BA2_01_27838	3.3664615	0	6.1073866	0	5.3795815	21.179277	4.994351	0	0	3.2217655	40.410408	6.032423	0	0	0	0	0	0	0	0	0	0	0	0	6.6205816	0	0	0	0	0	0	0	0	0	0	0	0	0	21.982582	0	0	0	0	0	10.342778	2.5236583	0	0	0	0	21.988968	0
early	Plate14_60716_Soil_BC3_01_27866	0	0	7.4381084	0	5.2423534	10.725805	5.9303727	0	0	3.430995	24.610043	0	0	0	0	0	0	0	0	0	0	2.3606927	0	0	6.279811	0	4.9661217	0	0	0	0	0	0	0	0	0	0	0	24.74319	0	0	0	0	0	19.69311	0	0	0	0	3.385231	61.549965	0
early	Plate17_45075_Soil_BH7_01_28457	0	0	0	0	0	3.9834423	5.2706213	0	0	0	8.559213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0004387	0	0	0	0	0	0	0	0	0	0	0	1.6456482	0
early	Plate10_25236_Soil_Rerun_BG8_01_27817	0	0	6.0671997	0	6.174779	8.856252	4.171179	0	0	0	6.8019	2.4045992	0	0	3.2588453	0	0	0	9.8457985	0	0	0	0	0	7.0116377	9.375637	2.6104574	0	0	0	0	0	0	0	0	0	0	0	74.91982	0	0	4.162388	0	0	5.027938	0	0	0	0	0	45.660576	0
early	Plate10_64604_Soil_BG6_01_27798	0	0	0	0	0	13.310502	4.210975	0	0	0	22.447268	0	0	0	2.8587341	0	0	0	0	0	0	0	0	0	6.2643723	0	3.9658155	27.056736	0	3.0412655	0	0	0	0	0	0	0	3.4754252	41.38065	0	0	0	3.0612373	5.4752283	16.945724	3.9716077	0	0	0	0	40.379246	0
early	Plate17_62030_Soil_BH5_01_28453	0	0	0	0	0	0	0	0	0	0	2.3081245	0	0	0	0	0	0	0	0	0	0	0	0	0	1.341857	0	0	2.1028936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3241291	0	0	0	0	0	1.4202023	0
early	Plate17_62063_Soil_BH6_01_28454	0	0	0	0	0	3.2766209	0	0	0	0	5.0262785	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4398084	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8310328	0	0	0	0	0	0	0	0	0	0	0	0	0
