filename	MS_670	MS_1030	MS_6449	MS_717	MS_894	MS_453	MS_3590	MS_6872	MS_1191	MS_4169	MS_5010	MS_1341	MS_2942	MS_4813	MS_9355	MS_3517	MS_7760	MS_2118	MS_2112	MS_6466	MS_8239	MS_243	MS_1526	MS_1109	MS_2936	MS_5981	MS_5279	MS_4449	MS_7579	MS_9944	MS_13162	MS_8475	MS_5106	MS_8386	MS_8541	MS_877	MS_10867	MS_15189	MS_972	MS_9095	MS_9008	MS_10855	MS_5534	MS_12717	MS_4361	MS_12600	MS_14651	MS_18006	MS_5683	MS_4689	MS_20130	MS_13564	MS_15990	MS_5921	MS_13221	MS_18173	MS_15659	MS_16381	MS_23208	MS_23827	MS_18694	MS_20828	MS_23228	MS_22550	MS_23818	MS_31692	MS_24091	MS_25781	MS_29668	MS_26402	MS_32495	MS_22927	MS_24288	MS_29361	MS_19344	MS_23521	MS_31275	MS_32587	MS_28216	MS_32710	MS_20454	MS_31008	MS_32449	MS_18921	MS_24129	MS_31931	MS_19854	MS_23328	MS_32041	MS_28713	MS_30343	MS_23695	MS_32983	MS_23188	MS_31397	MS_27981	MS_30083	MS_30655	MS_32048	MS_37395
compound	Putrescine-C2:0	Cadaverine-C2:0	Cadaverine-C2:0	Histamine-C2:0	Histamine-C2:0	Cadaverine-C3:0	Putrescine-C4:0	2-aminovaleric acid-C2:0	Histamine-C3:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	Putrescine-C5:0	Putrescine-C5:0	Alanine/Sarcosine-C5:0	Aspartic acid-C2:0	Tyramine-C2:0	Histamine-C4:0	Histamine-C4:0	N-acetylcadaverine-C2:0	Cadaverine-C5:0	Spermidine-C2:0	Lysine-C2:0	Glutamic acid-C2:0	Threonine/homoserine-C4:0	Dopamine-C2:0	Histamine-C5:0	Histamine-C5:0	N-acetylcadaverine-C3:0	Cadaverine-C6:0	Leucine-C4:0	Methionine-C3:0	Spermidine-C5:0	Histamine-C6:0	Histamine-C6:0	3-methylhistidine-C2:0	Cadaverine-C7:0	Leucine-C5:0	Spermidine-C4:0	Spermidine-C4:0	Serotonin-C2:0	Methionine-C4:0	Tyrosine-C2:0	Cadaverine-C8:0	Lysine-C5:0	5-methoxytryptamine-C2:0	Phenylalanine-C4:0	Tyramine-C6:0	L-DOPA-C2:0	Histidine-C5:0	Leucine-C7:0	N-acetylcadaverine-C7:0	Cadaverine-C10:0	Arginine-C5:0	Tryptophan-C3:0	Leucine-C9:4	Histamine-C10:0	Methionine-C9:4	Tyramine-C10:1	Tyramine-C10:0	Histamine-C12:0	Putrescine-C14:0	Putrescine-C16:0	Histamine-C15:0	Cadaverine-C16:0	Leucine-C14:0	Histamine-C16:0	Putrescine-C18:0	Valine-C16:0	Cadaverine-C18:0	Leucine-C16:0	Histamine-C18:2	Histamine-C18:1	Valine-C18:2	Spermidine-C16:0	Lysine-C16:0	Methionine-C16:0	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Arginine-C15:0	Tyramine-C18:2	Tyramine-C18:1	Spermidine-C18:2	Lysine-C18:2	N-acetylcadaverine-C18:1	Spermidine-C18:1	Lysine-C18:1	Methionine-C18:2	Phenylalanine-C18:3	Phenylalanine-C18:2	Arginine-C18:1	Serotonin-C18:1	Arginine-C18:0	Tryptophan-C16:0	Tyrosine-C18:2	Tyrosine-C18:1	Tryptophan-C18:2	Tryptophan-C18:1	Serotonin-C20:0
P1_E3_Sample_x3149712	0	1996853.1	0	795358.3	0	0	0	0	556653.1	148637.94	0	236986.47	0	135358.27	0	0	0	0	0	75777.78	0	3260155.5	639983.94	0	0	43073.15	0	0	0	0	0	0	14060.388	0	0	0	0	64762.945	0	0	0	0	0	0	42090.816	0	0	0	0	5093.9116	0	0	0	36630.883	15920.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33112.656	0	11311.149	0	0	0	0	0	0	0	0	0	0	33562.26	0	20128.193	0	0	0	0	0	0
P3_F10_Sample_X3150464	0	2015270.5	46454.89	0	0	3143539.2	0	0	0	0	0	0	564593.4	20072.482	0	0	0	0	99455.01	307777.6	0	0	0	0	0	0	0	0	139277.12	0	0	0	0	0	0	199064.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.50745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.63025	0	0	0	0	0	0	0	0	0	0
P4_A6_Sample_X3149264	0	1748155.8	89626.98	148773.14	0	2949720	6397.997	0	481170.66	0	0	0	5366855.5	0	0	0	0	31971.557	0	1363839.4	3201610.2	0	0	0	0	27042.598	0	0	275130.47	305347.94	0	0	0	0	0	0	84427.266	0	0	0	45634.48	0	0	78601.805	0	0	0	0	0	0	0	0	31211.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15061.918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_B2_Sample_X3157028	0	4409599.5	20092.646	756256	1654049.2	4758579	12318.803	50144.4	1280919.5	0	0	0	0	0	0	1733.615	0	62748.58	91319.57	312852.94	210905.08	3588753	1231315.9	0	58617.56	0	0	0	0	0	167178.69	0	23859.61	0	0	0	0	0	0	0	0	0	16262.714	0	232882	0	0	0	0	12805.2295	0	2121.9019	8094.207	511604.9	2843.1375	227755.98	0	109249.89	5582.0537	12783.623	0	0	23744.578	0	0	14208.441	0	0	0	0	0	0	0	10505.479	32192.365	0	0	0	0	51362.633	4057.1768	0	0	11512.648	0	0	26297.057	0	0	5540.8022	0	0	0	0	0	0	19202.812	9262.61	43578.168	0
P3_D8_Sample_x3160357	0	0	0	501731.56	0	0	0	0	593136.6	0	0	0	0	0	0	0	0	173470.4	0	68727.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18952.168	0	8224.726	0	0	0	0	0	0	9756.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3351.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_A7_Sample_X3148264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.6404	0	0	0	0	0	0	0	0	0	0
P2_E7_Sample_x3159112	0	0	0	367342.47	0	0	0	0	388957.8	0	0	0	0	0	0	0	50976.062	18372.826	0	69032.4	0	0	701410.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28161.885	0	6023.9766	0	0	0	35679.39	0	0	3305.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385.061	0	0	0	0	0	0	0	0	0	0
P3_E1_Sample_x3151913	0	48100000	235200.5	0	2310434.2	33200000	547209.2	0	946486.06	0	0	0	3061024.2	0	0	0	0	0	1964624.9	636873.56	2882394.8	0	357743.94	0	0	41572.105	2779957.5	128094.46	368632.12	65111.36	0	0	0	0	111652.4	0	0	0	0	0	0	0	0	27637.693	0	0	0	0	0	0	0	7875.7744	29387.52	0	0	0	19428.355	0	0	4026.021	49742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84718.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_C10_Sample_x3148972	0	0	0	126611.2	0	0	0	0	681644.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476.46118	12594.262	0	0	0	0	0	0	0	0	0	0	0	4271.4062	0	0	8673.213	0	0	0	0	0	3647.1555	0	20518.244	0	0	26261.02	0	51910.598	0	0	97650.09	0	84247.625	6036.2866	103251.914	0	0	0	0	505277.62	4571.8657	0	17416.967	142758.6	257537.81	13534.221	217851.16	0	26154.824	517811.12	0	4266.6714	0	0	0	5633.5654	0	0	0
P2_E11_Sample_x3148887	0	19000000	343456.06	0	0	20700000	59557.06	0	0	252740.11	0	0	2288147.5	0	0	0	0	0	0	7053965	935948.56	2261050.5	701195.6	0	67626.08	26723.432	0	0	1096355.9	3004.5298	0	0	1443.6794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28236.469	0	0	7243.6353	0	8245.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9303.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_E8_Sample_x3144618	0	996576.7	20653.184	0	0	1167703.5	0	0	0	0	0	0	1299418.6	0	0	0	0	0	0	449241.78	785029.9	0	0	0	0	0	0	0	0	12487.542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8460.732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863.069	0	0	0	0	0	0	0	0	0	0
P2_B10_Sample_X3144677	0	2635759.5	76582.37	0	0	11100000	26622.139	0	318086.22	0	0	0	853747.06	12809.467	0	0	0	0	0	1013476.6	289538.2	0	0	0	0	0	0	0	374289.47	18015.543	0	0	6485.3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4437.5757	0	0	0	9561.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980.52826	0	0	0	0	0	0	0	0	0	0
P1_B11_Sample_x3159338	0	0	0	200535.92	0	0	0	0	0	0	0	0	0	0	0	0	0	61398.945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_D10_Sample_X3145052	0	0	14922.225	104688.09	0	4702347	0	0	882140.4	0	0	0	0	0	0	0	0	0	0	253778.39	426875.2	0	0	0	0	46357.043	0	0	144397.56	9732.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_H11_Sample_x3140845	0	38000000	640672.2	368307.56	2300541.8	74700000	123199.92	25947.814	861309.8	2883254.5	260017.02	0	7698642	3506709.2	0	0	110621.516	141225.02	572794.7	4686201	9125120	0	517478.5	0	0	83308.91	208140.97	87288.484	3026952.2	315100.84	0	0	0	0	0	872291	0	0	0	0	72374.32	0	0	0	58191.234	0	0	0	0	14450.35	0	9027.532	1811.1586	0	6447.247	0	0	0	11400.934	11727.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10070.352	0	0	0	0	0	0	0	0	1170.1748	0	0	0	0	0	0	6394.844	0	0	0
P1_G7_Sample_X3148665	0	0	0	405076.34	0	0	0	0	0	0	0	0	0	0	0	0	93203.586	132011.58	0	0	0	0	0	0	49731.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13833.391	0	0	0	0	0	0	32224.346	0	0	0	0	0	18655.799	0	0	0	0	0	0	0	0	0	9583.779	0	0	0	0	0	0	0	29968.262	0	0	0	0	0	1556741.9	0	0	0	0	0	0	0	0	0	4260.229	0	0	0	0	0	13663.655	10046.891	0	0	0
P1_B7_Sample_X3146854	0	759634.06	0	322354.97	0	934969.5	0	0	0	0	0	0	0	0	0	0	194531.98	0	0	0	0	0	1077013.2	313665.56	0	149661.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30538.865	0	0	0	0	0	0	0	37201.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40959.9	0	0	0	0	47330.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3262.9683	0	0	0	0	0	0	0	0	0	0
P2_H8_Sample_X3140903	0	20100000	201225.67	208543.6	26300000	22900000	272764.7	0	5350248	334359.97	0	0	2872891.8	500825.22	0	0	58940.797	0	3391907	1118617.8	1538350.9	0	268365.03	0	38037.082	56579.965	1438825.2	91885.62	679026.75	10522.836	0	175629.16	1113.0791	0	10965.357	0	0	0	0	0	9087.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	3906.5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1643.2047	0	0	0	0	0	0	0	0	3183.9495	0	0	0	0	0	0	0	0	0	0
P2_F3_Sample_X3139986	0	0	0	469258.1	0	0	0	0	0	0	0	0	0	27969.242	0	0	0	0	0	48423.55	468309.94	0	0	0	0	38132.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35364.703	0	6110.8623	4359.8984	0	0	0	0	0	5625.6475	0	0	0	0	26252.676	0	0	0	0	0	0	0	0	0	0	9979.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5072.791	0	0	0	0	0	0	0	0	0	0
P1_B4_Sample_X3145431	0	60600000	868920.56	397687.88	19800000	93700000	839326.1	37637.52	3660677.2	140535.95	156907.05	408593.16	12200000	318975.16	0	0	485711.8	40583.832	8915753	7859263	5766969	4638407.5	25319.078	0	0	316822.4	2968210.2	58796.86	3320339.5	18547.87	0	0	0	0	28190.885	0	0	0	168484.56	0	0	0	0	0	288527.7	0	50079.438	0	0	0	0	0	1822.0884	512108.28	17433.777	0	0	0	16791.594	11706.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761.2865	0	0	0	0	0	0	0	0	0	0
P2_B11_Sample_X3142513	0	38100000	409545.25	0	4747177	33300000	641534.9	39840.92	3280713	585394.8	0	0	5374414.5	12382.273	0	0	98878.96	29370.63	5653647	5786465.5	1801465.5	0	456547.16	0	120041.44	55187.09	1337529.4	25238.19	2087377.2	0	0	0	0	0	0	0	0	0	0	0	9663.238	0	0	0	84492.68	0	0	0	0	0	0	0	6673.4385	125452.29	0	0	0	0	28282.895	24310.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9143.936	0	0	0	0	0	0	0	0	3237.631	0	29834.73	0	28145.55	0	0	0	0	0	0
P3_C2_Sample_X3143758	0	2167294.8	0	0	1816660.8	2523278.8	0	0	759724.8	119554.625	0	570749.25	0	34940.855	0	0	162247.95	0	202751.95	0	0	2004807.6	856084.2	0	105215.15	24998.691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47006.33	0	1595.0187	0	0	0	0	0	0	0	0	0	0	0	9249.752	0	0	0	0	0	0	0	0	0	0	5341.126	0	0	118386.85	0	0	22038.72	0	0	0	79414.79	0	0	0	0	0	0	0	0	103733.734	0	0	188668.8	0	3848.4631	0	0	0	0	0	0	0	0	0	0
P1_F5_Sample_X3144117	0	0	0	269184.44	0	0	0	0	435865.5	0	0	0	0	0	0	0	186490.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8552.4795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_E10_Sample_X3149941	0	0	0	88266.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3594.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836.35974	0	0	0	0	0	0	0	0	0	0
P1_H11_Sample_X3145275	0	3760641.2	0	101490.62	0	5031216	0	0	0	0	0	261627.19	0	127518.1	0	0	75696.86	0	0	36493.664	109258.91	0	437796.06	0	0	37273.707	0	0	0	0	0	0	817.5179	0	0	0	0	0	0	0	5902.114	0	0	0	0	0	82278.19	0	0	0	0	0	0	0	7645.7837	0	0	0	0	0	0	0	0	0	0	0	0	0	45692.86	0	0	0	0	22278.127	0	0	0	0	0	12890.033	0	0	0	0	0	0	0	0	0	10061.996	0	0	0	0	0	0	13995.635	0	0	0
P2_C1_Sample_x3156747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647.31604	0	0	0	0	0	0	0	0	0	0
P3_C8_Sample_X3154878	0	0	0	145136.84	0	0	0	0	418888.16	0	0	0	0	0	0	0	0	0	0	62876.785	0	0	0	0	0	0	0	0	0	0	0	0	0	6994.7114	0	0	0	0	0	0	0	0	1759.114	0	0	0	0	0	0	0	0	0	0	0	4202.62	8281.333	0	502.64966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35643.348	9819.3545	0	0	0	0	0	0	0	0	1818.5371	0	0	0	0	0	0	0	0	0	0
P1_D11_Sample_X3149920	0	1147912.9	0	719100.1	0	2491238.2	0	0	0	0	0	0	649736.2	13537.733	0	0	0	0	0	136790.11	0	0	0	0	0	0	0	0	0	0	0	0	2058.1758	0	0	0	0	0	0	0	0	0	1779.8636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4119.8486	0	0	0	0	0	0	0	0	0	0	37282.934	0	0	0	0	0	0	0	0
P1_E12_Sample_X3139655	0	0	28536.86	166820.4	0	0	0	0	0	0	0	0	0	19977.404	0	0	0	0	0	566414.3	0	0	255264.1	0	0	84355.18	28200.531	0	138264.78	0	0	0	0	0	14672.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_H5_Sample_X3154973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7100.653	0	0	0	0	0	0	0	0	0	0
P1_F10_Sample_X3155201	0	3507054	44034.125	254715.44	2680606.5	8384422.5	31550.865	0	1658460	93571.945	0	0	2622242.2	30239.908	0	0	0	0	2004316.9	838458.2	969464.06	0	309816.97	0	0	0	845361.75	83935.52	520739.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1751.8595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3230.4807	0	0	0	0	0	0	0	0	0	0
P3_H10_Sample_X3140493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30110.938	0	0	0	0	0	0	0	0	0	0	0	0	14220.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3132.3171	0	0	0	0	0	0	0	0	0	0
P1_E5_Sample_x3155593	0	0	23065.78	146149.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603878.6	230225.19	0	0	0	0	84902.305	0	0	140477.3	7110.9414	0	0	0	0	0	0	0	0	354447.5	0	0	0	0	0	0	0	0	0	0	769.67224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13510.761	0	0	0	0	0	0	0	803.6642	0	0	0	0	0	0	0	0	0	0
P2_H6_Sample_X3140924	0	0	0	854570.8	0	0	8481.176	0	479230.75	0	0	0	0	0	0	6403.4614	50999.38	129207.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2885.157	0	3800.6633	0	0	0	0	0	0	0	5910.391	0	37075.305	0	0	0	0	10057.166	0	0	0	24887.748	0	13714.102	0	0	0	0	0	0	0	0	0	10592.736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9646.795	0	0	0
P3_G6_Sample_X3147936	0	0	24699.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486556.3	319658.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355579.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774.03076
P1_F9_Sample_X3143799	0	0	0	560596.7	0	0	0	0	556189.5	0	0	0	0	0	0	0	136652.92	94721.77	0	157546.67	47409.1	0	382829.7	215877.5	0	28600.547	0	0	0	0	0	0	0	0	0	0	0	0	1064167.5	1245.7903	0	0	10362.186	0	0	0	0	0	0	29224.357	0	0	0	0	0	0	0	0	0	0	0	4031.3242	55850.926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43467.324	0	0	99115.195	0	2184.5264	0	0	0	0	0	0	0	0	0	0
P1_D5_Sample_X3140410	0	7389330.5	0	0	2483079.5	14300000	62317.566	0	1441484.6	91180.9	0	0	3816392.8	652474.94	0	0	0	0	160078.3	0	889221.5	0	808959.25	0	0	0	53372.344	0	0	16183.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19421.469	0	0	0	0	0	0	6765.627	0	0	0	0	0	0	0	0	2653.2817	0	0	0	0	0	0	0	12830.572	37214.645	0
P3_E10_Sample_x3137731	0	20600000	1016738.9	130749.99	0	38000000	73834.29	0	0	997884.1	0	0	51000000	124368.305	0	0	157650.36	0	55588.79	17700000	36000000	0	0	0	0	129629.95	0	47135.945	4724313	2064085.5	0	0	0	0	3191.1768	0	430954.22	91898.06	216322.92	0	0	130651.88	0	58853.324	131306.36	0	0	0	0	27272.766	0	60762.33	13527.147	0	0	17613.025	0	0	0	0	0	0	0	0	0	6243.2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13099.316	0	0	0	0	0	0	0	0	0	0	21500.77	0	19249.91	0	0	9457.669	0	0	0
P4_C5_Sample_X3143069	0	6575976	18991.602	111975.69	0	5325325	29571.955	0	0	165936.75	0	0	0	80859.586	0	0	0	51116.113	0	362086.88	131435.72	0	294393.66	0	48999.055	0	0	0	137834.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_F6_Sample_X3144000	0	4578379.5	0	0	3147100.5	2579692.5	0	0	1537936	0	0	0	0	33950.69	0	0	0	0	517972.66	0	56880.574	1464621.9	782409.1	0	0	0	122580.86	0	0	0	0	0	0	3657.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210929.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8179.851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9586.724	0	0	0	0	0	0	0	0	0	0
P4_E3_Sample_X3143566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23008.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822.4275	0	0	0	0	0	0	0	0	0	0
P4_D2_Sample_X3139038	0	19300000	317676.12	517538.03	67000000	28800000	107024.7	0	11700000	1606731.8	0	0	2463534	1831785.4	0	0	105602.46	0	692680.06	4680758.5	2770126.2	0	0	0	0	28123.227	658163.25	17875.752	611175.75	100525.05	0	0	25517.375	0	21964.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11176.64	0	0	3432.1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15327.25	0	0	0	0	0	0	16960.84	17562.965	0	0	0	0	0	0	0	0	0	17462.285	0	7524.686	0	0	16171.881	0	0	0
P1_A2_Sample_X3143593	0	13100000	141968.88	222706.34	5031412.5	38100000	243500.86	0	3201593.5	889852.94	0	0	6015153	603109.56	0	0	0	22254.26	6466414	1369834.1	1901112.8	0	0	0	32312.348	0	1539841.1	14061.364	818375	61945.63	0	0	0	0	125396.56	0	0	0	0	0	0	0	0	0	251575.1	0	0	0	0	1273.2838	0	14819.861	0	29011.984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8422.93	0	0	0	0	0	0	0	2954.3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_C4_Sample_X3145194	0	33200000	238881.89	168918.88	0	57200000	360464.12	0	0	237761.06	0	245956.31	1320371.4	1665726.4	0	0	0	9512.602	0	824450.3	2978179.5	0	111584.06	0	38183.754	20351.406	0	13077.195	311392.56	3038.357	0	0	0	0	0	0	7630.733	0	0	0	0	0	0	0	55939.504	0	0	0	0	0	0	1402.0674	0	0	0	0	0	0	0	0	0	6497.0957	66722.09	0	147923.28	6542.4375	32979.836	0	0	0	0	0	0	9249.817	0	0	0	0	0	46561.793	8407.771	0	0	0	0	0	0	0	0	958.53076	0	0	0	0	0	0	31307.367	0	0	0
P2_F5_Sample_x3144049	0	4709803.5	83671.8	0	0	10000000	12860.038	0	0	0	0	0	5141975.5	12188.005	0	0	160853.92	0	0	970630.56	2765291.2	0	0	0	0	0	0	0	397713.12	4471.1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13518.838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264098.94	0	0	0	0	341840.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.0161	0	0	0	0	0	0	0	0	0	0
P1_A5_Sample_X3140920	0	9193520	52362.895	0	4614971.5	10100000	51714.023	0	4663731.5	382980.75	0	337748.03	0	97342.88	0	0	136165.56	0	687256.2	68415.58	0	0	0	0	0	0	110538.79	0	116892.22	0	0	0	0	0	12191.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30449.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
